,Sender,Recipient,EventDate
48693,97,39,2010-06-08 10:56:09
48694,82,39,2010-06-08 10:56:25
48695,141,166,2010-06-08 10:58:43
48696,65,90,2010-06-08 11:01:24
48697,90,65,2010-06-08 11:01:50
48698,14,62,2010-06-08 11:01:52
48699,130,17,2010-06-08 11:07:49
48700,103,95,2010-06-08 11:14:28
48701,78,98,2010-06-08 11:25:08
48702,55,107,2010-06-08 11:25:48
48703,141,19,2010-06-08 11:26:07
48704,83,129,2010-06-08 11:26:58
48705,32,88,2010-06-08 11:27:52
48706,118,98,2010-06-08 11:29:00
48707,14,118,2010-06-08 11:30:12
48708,166,144,2010-06-08 11:31:31
48709,166,102,2010-06-08 11:31:31
48710,166,56,2010-06-08 11:31:31
48711,166,50,2010-06-08 11:31:31
48712,166,149,2010-06-08 11:31:31
48713,166,152,2010-06-08 11:31:31
48714,50,166,2010-06-08 11:32:36
48715,118,86,2010-06-08 11:32:45
48716,118,163,2010-06-08 11:32:45
48717,56,166,2010-06-08 11:34:30
48718,17,110,2010-06-08 11:35:40
48719,17,19,2010-06-08 11:35:43
48720,118,14,2010-06-08 11:37:38
48721,62,88,2010-06-08 11:40:07
48722,62,14,2010-06-08 11:44:31
48723,60,103,2010-06-08 11:47:59
48724,103,60,2010-06-08 11:48:47
48725,166,54,2010-06-08 11:48:57
48726,55,107,2010-06-08 11:51:02
48727,54,166,2010-06-08 11:51:33
48728,152,166,2010-06-08 11:56:11
48729,152,166,2010-06-08 11:56:21
48730,155,102,2010-06-08 11:58:33
48731,30,45,2010-06-08 11:59:49
48732,141,85,2010-06-08 12:00:22
48733,141,19,2010-06-08 12:00:22
48734,102,155,2010-06-08 12:03:20
48735,45,30,2010-06-08 12:04:25
48736,17,41,2010-06-08 12:04:26
48737,17,90,2010-06-08 12:04:26
48738,166,54,2010-06-08 12:06:44
48739,130,66,2010-06-08 12:11:15
48740,85,141,2010-06-08 12:11:24
48741,27,47,2010-06-08 12:14:05
48742,86,69,2010-06-08 12:18:04
48743,118,86,2010-06-08 12:19:31
48744,32,88,2010-06-08 12:25:23
48745,103,141,2010-06-08 12:26:20
48746,62,14,2010-06-08 12:28:15
48747,146,141,2010-06-08 12:30:14
48748,130,30,2010-06-08 12:30:48
48749,130,78,2010-06-08 12:30:48
48750,141,146,2010-06-08 12:31:31
48751,141,125,2010-06-08 12:31:31
48752,141,32,2010-06-08 12:31:31
48753,54,166,2010-06-08 12:32:31
48754,47,57,2010-06-08 12:34:00
48755,54,166,2010-06-08 12:38:17
48756,82,98,2010-06-08 12:39:10
48757,102,55,2010-06-08 12:41:09
48758,125,141,2010-06-08 12:41:11
48759,102,166,2010-06-08 12:41:25
48760,82,3,2010-06-08 12:46:42
48761,82,64,2010-06-08 12:47:02
48762,95,39,2010-06-08 12:47:16
48763,39,95,2010-06-08 12:48:23
48764,82,117,2010-06-08 12:48:49
48765,82,32,2010-06-08 12:48:49
48766,82,60,2010-06-08 12:48:49
48767,82,64,2010-06-08 12:49:03
48768,14,62,2010-06-08 12:53:22
48769,82,64,2010-06-08 12:53:22
48770,82,3,2010-06-08 12:56:15
48771,82,98,2010-06-08 12:56:34
48772,82,98,2010-06-08 12:58:33
48773,60,82,2010-06-08 12:59:04
48774,82,3,2010-06-08 13:01:19
48775,82,47,2010-06-08 13:01:32
48776,52,11,2010-06-08 13:01:45
48777,52,148,2010-06-08 13:01:45
48778,52,80,2010-06-08 13:01:45
48779,82,47,2010-06-08 13:01:47
48780,11,52,2010-06-08 13:02:38
48781,55,107,2010-06-08 13:03:38
48782,117,82,2010-06-08 13:09:58
48783,166,54,2010-06-08 13:11:48
48784,11,52,2010-06-08 13:14:50
48785,52,11,2010-06-08 13:18:35
48786,146,141,2010-06-08 13:19:56
48787,54,166,2010-06-08 13:23:27
48788,166,54,2010-06-08 13:28:12
48789,14,62,2010-06-08 13:29:43
48790,103,85,2010-06-08 13:30:32
48791,102,36,2010-06-08 13:35:03
48792,102,133,2010-06-08 13:35:03
48793,36,102,2010-06-08 13:35:38
48794,85,8,2010-06-08 13:36:01
48795,85,128,2010-06-08 13:36:01
48796,85,103,2010-06-08 13:36:01
48797,62,14,2010-06-08 13:37:47
48798,133,102,2010-06-08 13:42:30
48799,77,123,2010-06-08 13:48:27
48800,77,69,2010-06-08 13:48:27
48801,77,136,2010-06-08 13:48:27
48802,77,19,2010-06-08 13:48:27
48803,77,33,2010-06-08 13:48:27
48804,77,147,2010-06-08 13:48:27
48805,77,153,2010-06-08 13:48:27
48806,45,135,2010-06-08 13:53:12
48807,135,45,2010-06-08 13:53:43
48808,45,103,2010-06-08 13:53:53
48809,103,45,2010-06-08 13:54:01
48810,47,36,2010-06-08 13:54:43
48811,47,85,2010-06-08 13:54:43
48812,45,85,2010-06-08 13:54:44
48813,45,129,2010-06-08 13:55:11
48814,45,27,2010-06-08 13:55:48
48815,130,89,2010-06-08 13:56:05
48816,45,152,2010-06-08 13:56:19
48817,45,36,2010-06-08 13:56:55
48818,45,107,2010-06-08 13:57:26
48819,103,141,2010-06-08 14:00:33
48820,89,130,2010-06-08 14:01:43
48821,118,121,2010-06-08 14:02:11
48822,54,166,2010-06-08 14:02:19
48823,98,121,2010-06-08 14:03:17
48824,36,45,2010-06-08 14:04:12
48825,148,52,2010-06-08 14:05:21
48826,19,77,2010-06-08 14:07:41
48827,19,141,2010-06-08 14:07:52
48828,54,166,2010-06-08 14:08:36
48829,55,102,2010-06-08 14:12:26
48830,55,36,2010-06-08 14:12:26
48831,36,55,2010-06-08 14:12:38
48832,166,54,2010-06-08 14:15:03
48833,132,166,2010-06-08 14:16:24
48834,132,36,2010-06-08 14:16:24
48835,132,152,2010-06-08 14:16:24
48836,132,136,2010-06-08 14:16:24
48837,60,103,2010-06-08 14:17:45
48838,103,60,2010-06-08 14:18:15
48839,90,17,2010-06-08 14:18:42
48840,54,166,2010-06-08 14:20:03
48841,77,33,2010-06-08 14:22:29
48842,102,55,2010-06-08 14:31:37
48843,98,118,2010-06-08 14:31:56
48844,135,30,2010-06-08 14:32:18
48845,86,101,2010-06-08 14:34:28
48846,36,132,2010-06-08 14:43:01
48847,36,132,2010-06-08 14:43:08
48848,152,45,2010-06-08 14:44:20
48849,152,132,2010-06-08 14:44:42
48850,85,8,2010-06-08 14:51:56
48851,118,98,2010-06-08 14:56:37
48852,85,8,2010-06-08 14:57:23
48853,107,45,2010-06-08 15:02:36
48854,132,36,2010-06-08 15:18:17
48855,86,81,2010-06-08 15:19:56
48856,86,136,2010-06-08 15:20:01
48857,86,136,2010-06-08 15:20:10
48858,90,17,2010-06-08 15:22:00
48859,90,97,2010-06-08 15:22:00
48860,97,90,2010-06-08 15:26:26
48861,36,132,2010-06-08 15:26:44
48862,85,103,2010-06-08 15:52:08
48863,8,85,2010-06-08 16:19:21
48864,130,89,2010-06-08 17:14:25
48865,105,32,2010-06-08 17:56:52
48866,155,133,2010-06-08 20:28:52
48867,155,86,2010-06-08 20:28:52
48868,155,69,2010-06-08 20:28:52
48869,155,36,2010-06-08 20:28:52
48870,136,166,2010-06-08 23:08:59
48871,136,133,2010-06-08 23:10:33
48872,133,155,2010-06-09 05:34:46
48873,74,90,2010-06-09 06:07:37
48874,74,127,2010-06-09 06:07:37
48875,74,41,2010-06-09 06:07:37
48876,141,103,2010-06-09 06:13:50
48877,74,90,2010-06-09 06:14:49
48878,74,127,2010-06-09 06:14:49
48879,158,129,2010-06-09 06:35:26
48880,32,105,2010-06-09 06:36:04
48881,32,141,2010-06-09 06:36:26
48882,32,82,2010-06-09 06:37:06
48883,62,14,2010-06-09 06:41:32
48884,62,141,2010-06-09 06:41:32
48885,62,133,2010-06-09 06:41:32
48886,98,78,2010-06-09 06:43:40
48887,98,118,2010-06-09 06:43:40
48888,11,150,2010-06-09 06:44:37
48889,150,11,2010-06-09 06:46:20
48890,91,119,2010-06-09 06:48:25
48891,17,90,2010-06-09 06:48:42
48892,127,74,2010-06-09 06:48:53
48893,150,11,2010-06-09 06:49:03
48894,127,74,2010-06-09 06:49:10
48895,11,150,2010-06-09 06:49:57
48896,133,62,2010-06-09 06:56:02
48897,14,62,2010-06-09 06:56:19
48898,61,98,2010-06-09 06:57:00
48899,78,98,2010-06-09 06:57:21
48900,150,47,2010-06-09 07:01:08
48901,150,126,2010-06-09 07:01:08
48902,150,47,2010-06-09 07:01:40
48903,150,126,2010-06-09 07:01:40
48904,150,47,2010-06-09 07:02:05
48905,150,126,2010-06-09 07:02:30
48906,150,45,2010-06-09 07:06:24
48907,150,45,2010-06-09 07:06:47
48908,150,45,2010-06-09 07:07:05
48909,41,17,2010-06-09 07:07:11
48910,150,92,2010-06-09 07:07:33
48911,150,92,2010-06-09 07:07:50
48912,150,92,2010-06-09 07:08:07
48913,41,74,2010-06-09 07:08:18
48914,41,74,2010-06-09 07:08:31
48915,41,74,2010-06-09 07:08:33
48916,90,74,2010-06-09 07:11:10
48917,55,83,2010-06-09 07:12:35
48918,119,91,2010-06-09 07:13:11
48919,55,54,2010-06-09 07:13:19
48920,62,146,2010-06-09 07:13:49
48921,90,74,2010-06-09 07:14:15
48922,54,55,2010-06-09 07:14:26
48923,133,141,2010-06-09 07:14:54
48924,133,69,2010-06-09 07:14:54
48925,133,136,2010-06-09 07:14:54
48926,133,19,2010-06-09 07:14:54
48927,133,73,2010-06-09 07:14:54
48928,19,133,2010-06-09 07:15:29
48929,52,11,2010-06-09 07:20:43
48930,52,148,2010-06-09 07:20:43
48931,52,80,2010-06-09 07:20:43
48932,150,98,2010-06-09 07:21:39
48933,150,61,2010-06-09 07:21:39
48934,11,52,2010-06-09 07:21:47
48935,95,103,2010-06-09 07:22:23
48936,147,77,2010-06-09 07:26:07
48937,147,133,2010-06-09 07:26:27
48938,52,103,2010-06-09 07:27:54
48939,52,85,2010-06-09 07:27:54
48940,52,8,2010-06-09 07:27:54
48941,52,128,2010-06-09 07:27:54
48942,52,83,2010-06-09 07:27:54
48943,52,63,2010-06-09 07:27:54
48944,69,133,2010-06-09 07:35:52
48945,69,155,2010-06-09 07:36:44
48946,118,98,2010-06-09 07:38:36
48947,69,77,2010-06-09 07:38:52
48948,150,55,2010-06-09 07:39:30
48949,150,101,2010-06-09 07:41:04
48950,33,77,2010-06-09 07:41:09
48951,150,55,2010-06-09 07:42:02
48952,150,55,2010-06-09 07:42:31
48953,63,52,2010-06-09 07:44:27
48954,33,77,2010-06-09 07:45:05
48955,129,158,2010-06-09 07:45:49
48956,129,45,2010-06-09 07:45:49
48957,144,166,2010-06-09 07:48:01
48958,144,166,2010-06-09 07:48:14
48959,130,66,2010-06-09 07:49:11
48960,130,89,2010-06-09 07:49:11
48961,130,17,2010-06-09 07:49:11
48962,129,83,2010-06-09 07:52:57
48963,161,83,2010-06-09 08:04:36
48964,161,90,2010-06-09 08:04:36
48965,161,35,2010-06-09 08:04:36
48966,55,102,2010-06-09 08:05:24
48967,55,36,2010-06-09 08:05:24
48968,102,55,2010-06-09 08:06:12
48969,128,52,2010-06-09 08:06:15
48970,166,102,2010-06-09 08:08:21
48971,166,141,2010-06-09 08:08:21
48972,105,82,2010-06-09 08:14:31
48973,129,35,2010-06-09 08:16:28
48974,82,105,2010-06-09 08:17:06
48975,102,166,2010-06-09 08:17:45
48976,83,161,2010-06-09 08:18:18
48977,103,95,2010-06-09 08:19:21
48978,83,13,2010-06-09 08:19:42
48979,85,52,2010-06-09 08:20:02
48980,13,83,2010-06-09 08:20:17
48981,83,55,2010-06-09 08:23:22
48982,128,141,2010-06-09 08:26:04
48983,83,52,2010-06-09 08:26:29
48984,58,166,2010-06-09 08:27:18
48985,103,141,2010-06-09 08:27:47
48986,103,52,2010-06-09 08:28:23
48987,166,58,2010-06-09 08:30:50
48988,141,19,2010-06-09 08:30:53
48989,141,163,2010-06-09 08:30:53
48990,58,166,2010-06-09 08:31:04
48991,90,161,2010-06-09 08:31:12
48992,128,85,2010-06-09 08:38:15
48993,103,95,2010-06-09 08:39:36
48994,36,155,2010-06-09 08:44:26
48995,141,128,2010-06-09 08:53:38
48996,13,127,2010-06-09 08:54:02
48997,13,74,2010-06-09 08:54:02
48998,13,41,2010-06-09 08:54:02
48999,13,90,2010-06-09 08:54:02
49000,128,141,2010-06-09 08:54:40
49001,37,141,2010-06-09 08:58:05
49002,37,163,2010-06-09 08:58:05
49003,37,14,2010-06-09 08:58:05
49004,37,133,2010-06-09 08:58:05
49005,121,101,2010-06-09 09:00:52
49006,36,55,2010-06-09 09:03:40
49007,14,37,2010-06-09 09:03:55
49008,35,161,2010-06-09 09:04:57
49009,35,129,2010-06-09 09:05:20
49010,19,141,2010-06-09 09:06:50
49011,128,85,2010-06-09 09:07:05
49012,37,118,2010-06-09 09:09:55
49013,133,37,2010-06-09 09:10:38
49014,118,37,2010-06-09 09:11:27
49015,90,69,2010-06-09 09:12:45
49016,119,135,2010-06-09 09:13:53
49017,8,52,2010-06-09 09:14:02
49018,35,90,2010-06-09 09:14:29
49019,35,117,2010-06-09 09:14:29
49020,35,143,2010-06-09 09:14:29
49021,35,129,2010-06-09 09:14:29
49022,90,35,2010-06-09 09:15:15
49023,37,85,2010-06-09 09:15:20
49024,37,36,2010-06-09 09:15:20
49025,69,90,2010-06-09 09:18:04
49026,65,47,2010-06-09 09:18:38
49027,135,119,2010-06-09 09:19:18
49028,18,90,2010-06-09 09:19:37
49029,18,163,2010-06-09 09:19:37
49030,18,110,2010-06-09 09:19:37
49031,18,129,2010-06-09 09:19:37
49032,11,52,2010-06-09 09:21:42
49033,126,47,2010-06-09 09:23:30
49034,52,11,2010-06-09 09:23:56
49035,85,103,2010-06-09 09:25:24
49036,11,133,2010-06-09 09:26:00
49037,163,14,2010-06-09 09:27:36
49038,162,148,2010-06-09 09:29:28
49039,117,35,2010-06-09 09:30:52
49040,166,54,2010-06-09 09:32:47
49041,86,155,2010-06-09 09:32:54
49042,143,35,2010-06-09 09:34:06
49043,13,90,2010-06-09 09:34:49
49044,117,35,2010-06-09 09:35:36
49045,86,155,2010-06-09 09:38:53
49046,86,36,2010-06-09 09:38:53
49047,86,133,2010-06-09 09:38:53
49048,86,69,2010-06-09 09:38:53
49049,128,95,2010-06-09 09:41:02
49050,91,119,2010-06-09 09:42:43
49051,118,85,2010-06-09 09:44:46
49052,118,83,2010-06-09 09:44:46
49053,118,155,2010-06-09 09:44:46
49054,118,103,2010-06-09 09:44:46
49055,118,8,2010-06-09 09:44:46
49056,118,128,2010-06-09 09:44:46
49057,118,132,2010-06-09 09:44:46
49058,118,36,2010-06-09 09:44:46
49059,118,67,2010-06-09 09:44:46
49060,118,102,2010-06-09 09:44:46
49061,118,13,2010-06-09 09:44:46
49062,118,52,2010-06-09 09:44:46
49063,118,37,2010-06-09 09:44:46
49064,32,88,2010-06-09 09:46:31
49065,85,128,2010-06-09 09:47:35
49066,36,47,2010-06-09 09:48:41
49067,47,65,2010-06-09 09:49:29
49068,36,37,2010-06-09 09:50:10
49069,54,166,2010-06-09 09:56:05
49070,166,55,2010-06-09 09:57:19
49071,166,55,2010-06-09 09:58:17
49072,55,166,2010-06-09 09:59:32
49074,166,55,2010-06-09 10:01:55
49075,130,17,2010-06-09 10:03:03
49076,130,163,2010-06-09 10:03:03
49077,17,130,2010-06-09 10:03:17
49078,17,130,2010-06-09 10:03:55
49079,135,90,2010-06-09 10:04:36
49080,65,57,2010-06-09 10:04:36
49081,128,95,2010-06-09 10:14:21
49082,36,37,2010-06-09 10:23:07
49083,77,33,2010-06-09 10:25:23
49084,35,117,2010-06-09 10:25:30
49085,52,80,2010-06-09 10:30:17
49086,52,11,2010-06-09 10:30:17
49087,52,148,2010-06-09 10:30:17
49088,11,52,2010-06-09 10:30:37
49089,95,128,2010-06-09 10:31:54
49090,11,52,2010-06-09 10:36:58
49091,36,132,2010-06-09 10:38:04
49092,107,136,2010-06-09 10:39:18
49093,107,148,2010-06-09 10:39:18
49094,107,161,2010-06-09 10:39:18
49095,133,11,2010-06-09 10:41:36
49096,8,85,2010-06-09 10:41:50
49097,85,8,2010-06-09 10:42:30
49098,85,128,2010-06-09 10:42:30
49099,133,11,2010-06-09 10:42:53
49100,55,166,2010-06-09 10:43:09
49101,78,133,2010-06-09 10:50:39
49102,78,69,2010-06-09 10:50:39
49103,78,19,2010-06-09 10:50:39
49104,78,77,2010-06-09 10:50:39
49105,78,33,2010-06-09 10:50:39
49106,78,136,2010-06-09 10:50:39
49107,78,148,2010-06-09 10:50:39
49108,78,135,2010-06-09 10:50:39
49109,78,97,2010-06-09 10:50:39
49110,78,130,2010-06-09 10:50:39
49111,78,146,2010-06-09 10:50:39
49112,78,86,2010-06-09 10:50:39
49113,97,78,2010-06-09 10:51:14
49114,130,17,2010-06-09 10:51:27
49115,77,78,2010-06-09 10:51:56
49116,135,78,2010-06-09 10:53:23
49117,50,152,2010-06-09 10:55:07
49118,52,11,2010-06-09 10:55:18
49119,132,36,2010-06-09 10:59:23
49120,95,128,2010-06-09 11:00:22
49121,121,85,2010-06-09 11:05:05
49122,121,34,2010-06-09 11:05:05
49123,121,78,2010-06-09 11:05:05
49124,121,61,2010-06-09 11:05:05
49125,121,118,2010-06-09 11:05:05
49126,121,8,2010-06-09 11:05:05
49127,121,36,2010-06-09 11:05:05
49128,121,155,2010-06-09 11:05:05
49129,121,60,2010-06-09 11:05:05
49130,121,163,2010-06-09 11:05:05
49131,121,45,2010-06-09 11:05:05
49132,121,39,2010-06-09 11:05:05
49133,121,117,2010-06-09 11:05:05
49134,121,37,2010-06-09 11:05:05
49135,121,83,2010-06-09 11:05:05
49136,36,132,2010-06-09 11:06:07
49137,135,119,2010-06-09 11:06:29
49138,86,78,2010-06-09 11:06:43
49139,118,121,2010-06-09 11:07:01
49140,83,121,2010-06-09 11:07:22
49141,78,121,2010-06-09 11:09:07
49142,47,65,2010-06-09 11:09:50
49143,45,121,2010-06-09 11:10:07
49144,85,156,2010-06-09 11:10:36
49145,102,107,2010-06-09 11:10:57
49146,60,121,2010-06-09 11:11:34
49147,61,121,2010-06-09 11:14:50
49148,47,65,2010-06-09 11:19:36
49149,47,57,2010-06-09 11:19:36
49150,132,36,2010-06-09 11:23:30
49151,36,132,2010-06-09 11:24:25
49152,133,78,2010-06-09 11:24:47
49153,161,107,2010-06-09 11:28:00
49154,133,19,2010-06-09 11:32:06
49155,133,19,2010-06-09 11:32:26
49156,47,65,2010-06-09 11:33:03
49157,47,65,2010-06-09 11:34:16
49158,14,62,2010-06-09 11:38:36
49159,47,65,2010-06-09 11:38:54
49160,17,98,2010-06-09 11:39:00
49161,17,78,2010-06-09 11:39:00
49162,98,17,2010-06-09 11:40:01
49163,78,17,2010-06-09 11:40:22
49164,32,88,2010-06-09 11:41:42
49165,146,78,2010-06-09 11:43:27
49166,97,90,2010-06-09 11:47:52
49167,47,126,2010-06-09 11:49:11
49168,148,107,2010-06-09 11:51:53
49169,148,78,2010-06-09 11:52:02
49170,14,118,2010-06-09 11:52:18
49171,11,133,2010-06-09 11:52:20
49172,11,133,2010-06-09 11:52:50
49173,45,153,2010-06-09 11:53:16
49174,85,47,2010-06-09 11:53:18
49175,133,11,2010-06-09 11:53:59
49176,45,22,2010-06-09 11:54:01
49177,107,102,2010-06-09 11:54:34
49178,117,121,2010-06-09 11:55:30
49179,90,97,2010-06-09 11:56:30
49180,22,45,2010-06-09 11:56:32
49181,11,97,2010-06-09 11:56:47
49182,107,44,2010-06-09 12:02:21
49183,36,121,2010-06-09 12:03:10
49184,166,132,2010-06-09 12:03:20
49185,118,14,2010-06-09 12:05:01
49186,132,166,2010-06-09 12:06:10
49187,54,166,2010-06-09 12:07:25
49188,62,14,2010-06-09 12:08:36
49189,107,128,2010-06-09 12:09:08
49190,107,55,2010-06-09 12:09:17
49191,107,55,2010-06-09 12:09:21
49192,107,55,2010-06-09 12:09:25
49193,35,124,2010-06-09 12:12:09
49194,35,83,2010-06-09 12:12:09
49195,128,107,2010-06-09 12:12:59
49196,8,121,2010-06-09 12:15:16
49197,62,88,2010-06-09 12:17:01
49198,83,35,2010-06-09 12:17:21
49199,166,54,2010-06-09 12:19:38
49200,107,102,2010-06-09 12:30:26
49201,19,78,2010-06-09 12:31:37
49202,19,133,2010-06-09 12:32:04
49203,19,133,2010-06-09 12:33:30
49204,101,121,2010-06-09 12:35:22
49205,166,19,2010-06-09 12:37:06
49206,19,166,2010-06-09 12:37:16
49207,97,11,2010-06-09 12:42:07
49208,37,121,2010-06-09 12:42:29
49209,19,161,2010-06-09 12:44:13
49210,102,107,2010-06-09 12:44:14
49211,85,37,2010-06-09 12:49:38
49212,54,166,2010-06-09 12:51:57
49213,166,128,2010-06-09 12:55:10
49214,152,50,2010-06-09 12:58:29
49215,39,121,2010-06-09 12:59:09
49216,141,107,2010-06-09 13:09:32
49217,8,67,2010-06-09 13:15:34
49218,65,47,2010-06-09 13:21:53
49219,161,19,2010-06-09 13:21:56
49220,90,97,2010-06-09 13:21:58
49221,90,17,2010-06-09 13:21:58
49222,97,90,2010-06-09 13:22:50
49223,17,90,2010-06-09 13:23:30
49224,60,55,2010-06-09 13:24:37
49225,47,65,2010-06-09 13:24:50
49226,47,65,2010-06-09 13:32:54
49227,55,60,2010-06-09 13:33:56
49228,35,129,2010-06-09 13:34:55
49229,55,107,2010-06-09 13:36:37
49230,129,35,2010-06-09 13:40:28
49231,65,57,2010-06-09 13:40:44
49232,47,65,2010-06-09 13:41:08
49233,129,90,2010-06-09 13:58:45
49234,90,129,2010-06-09 14:03:36
49235,56,103,2010-06-09 14:06:05
49236,56,103,2010-06-09 14:08:54
49237,128,141,2010-06-09 14:09:09
49238,128,55,2010-06-09 14:09:09
49239,103,56,2010-06-09 14:09:30
49240,103,56,2010-06-09 14:09:36
49241,119,135,2010-06-09 14:11:33
49242,119,91,2010-06-09 14:11:49
49243,103,141,2010-06-09 14:14:53
49244,36,102,2010-06-09 14:19:49
49245,130,17,2010-06-09 14:27:07
49246,17,130,2010-06-09 14:27:17
49247,35,129,2010-06-09 14:29:06
49248,35,90,2010-06-09 14:29:06
49249,17,130,2010-06-09 14:29:40
49250,103,166,2010-06-09 14:30:34
49251,69,78,2010-06-09 14:35:00
49252,148,52,2010-06-09 14:45:15
49253,90,69,2010-06-09 14:45:27
49254,148,52,2010-06-09 14:45:34
49255,166,103,2010-06-09 14:46:07
49256,103,166,2010-06-09 14:46:43
49257,69,90,2010-06-09 14:47:17
49258,103,141,2010-06-09 14:49:51
49259,166,103,2010-06-09 14:52:44
49260,156,103,2010-06-09 14:56:09
49261,156,85,2010-06-09 14:56:09
49262,90,69,2010-06-09 15:05:27
49263,107,141,2010-06-09 15:06:12
49264,107,55,2010-06-09 15:06:21
49265,90,35,2010-06-09 15:07:22
49266,103,166,2010-06-09 15:09:57
49267,166,103,2010-06-09 15:13:51
49268,103,166,2010-06-09 15:14:54
49269,128,85,2010-06-09 15:18:19
49270,166,103,2010-06-09 15:19:26
49271,103,166,2010-06-09 15:19:34
49272,103,166,2010-06-09 15:20:22
49273,103,54,2010-06-09 15:25:12
49274,103,166,2010-06-09 15:32:50
49275,128,166,2010-06-09 15:42:22
49276,103,107,2010-06-09 15:44:09
49277,8,166,2010-06-09 16:00:14
49278,148,86,2010-06-09 16:05:32
49279,148,69,2010-06-09 16:05:32
49280,103,156,2010-06-09 16:09:59
49281,103,55,2010-06-09 16:15:15
49282,103,107,2010-06-09 16:15:15
49283,103,141,2010-06-09 16:16:26
49284,103,85,2010-06-09 16:18:20
49285,103,95,2010-06-09 16:22:43
49286,103,95,2010-06-09 16:25:28
49287,136,133,2010-06-09 18:07:34
49288,155,121,2010-06-09 18:17:49
49289,155,102,2010-06-09 18:18:15
49290,74,90,2010-06-10 06:07:04
49291,74,127,2010-06-10 06:07:04
49292,74,41,2010-06-10 06:07:04
49293,141,103,2010-06-10 06:08:49
49294,141,146,2010-06-10 06:08:49
49295,74,90,2010-06-10 06:15:59
49296,74,127,2010-06-10 06:15:59
49297,62,14,2010-06-10 06:31:04
49298,62,133,2010-06-10 06:31:04
49299,62,141,2010-06-10 06:31:04
49300,133,62,2010-06-10 06:37:45
49301,141,166,2010-06-10 06:41:43
49302,146,141,2010-06-10 06:41:47
49303,141,103,2010-06-10 06:44:47
49304,133,11,2010-06-10 06:48:31
49305,11,133,2010-06-10 06:48:43
49306,127,74,2010-06-10 06:48:58
49307,127,74,2010-06-10 06:49:44
49308,17,130,2010-06-10 06:50:20
49309,11,133,2010-06-10 06:50:56
49310,11,150,2010-06-10 06:51:17
49311,11,133,2010-06-10 06:52:25
49312,150,11,2010-06-10 06:52:47
49313,14,62,2010-06-10 06:56:32
49314,133,136,2010-06-10 07:03:34
49315,133,69,2010-06-10 07:03:34
49316,133,19,2010-06-10 07:03:34
49317,133,141,2010-06-10 07:03:34
49318,133,73,2010-06-10 07:03:34
49319,150,126,2010-06-10 07:07:02
49320,150,47,2010-06-10 07:07:02
49321,41,74,2010-06-10 07:09:39
49322,55,107,2010-06-10 07:09:40
49323,55,103,2010-06-10 07:09:40
49324,54,166,2010-06-10 07:09:43
49325,19,133,2010-06-10 07:16:57
49326,133,136,2010-06-10 07:24:02
49327,90,74,2010-06-10 07:26:18
49329,133,11,2010-06-10 07:31:11
49330,133,11,2010-06-10 07:31:19
49331,133,11,2010-06-10 07:32:08
49332,11,133,2010-06-10 07:32:46
49333,73,133,2010-06-10 07:33:06
49334,33,78,2010-06-10 07:35:51
49335,73,133,2010-06-10 07:36:27
49336,107,55,2010-06-10 07:39:58
49337,52,8,2010-06-10 07:45:42
49338,52,103,2010-06-10 07:45:42
49339,52,85,2010-06-10 07:45:42
49340,52,83,2010-06-10 07:45:42
49341,52,13,2010-06-10 07:45:42
49342,83,52,2010-06-10 07:46:32
49343,69,90,2010-06-10 07:47:34
49344,69,148,2010-06-10 07:48:06
49345,69,133,2010-06-10 07:48:16
49346,107,55,2010-06-10 07:51:01
49347,86,148,2010-06-10 07:53:14
49348,55,107,2010-06-10 07:53:27
49349,86,148,2010-06-10 07:54:17
49350,86,69,2010-06-10 07:54:17
49351,103,55,2010-06-10 07:55:37
49352,18,14,2010-06-10 07:57:23
49353,95,103,2010-06-10 07:58:31
49354,103,95,2010-06-10 07:58:43
49355,103,141,2010-06-10 07:59:44
49356,103,141,2010-06-10 07:59:48
49357,103,52,2010-06-10 08:00:11
49358,103,95,2010-06-10 08:05:38
49359,121,101,2010-06-10 08:11:23
49360,95,103,2010-06-10 08:17:34
49361,135,119,2010-06-10 08:19:09
49362,161,83,2010-06-10 08:20:50
49363,161,90,2010-06-10 08:20:50
49364,161,35,2010-06-10 08:20:50
49365,132,113,2010-06-10 08:21:39
49366,83,161,2010-06-10 08:22:02
